id,price,baths,rooms,sqm,description,location,size_raw,url,title,description_source,scraped_at
1545761,62000000,6,5,209,"10 Marla House for Sale, 5 bedrooms, 6 bathrooms, located in Bahria Town Phase 2, Islamabad Condition: Brand new. Amenities: 2 kitchens, parking, 2 TV lounges, drawing room.",Bahria Town Phase 2,10 marla,https://www.graana.com/property/listing-1545761/,10 Marla House for Sale,enriched,2026-08-18T02:53:51+0500
1545704,180000000,9,8,418,"1 Kanal House for Sale, 8 bedrooms, 9 bathrooms, located in G-13/3, Islamabad Condition: Brand new. Amenities: 2 kitchens, parking, 2 TV lounges, store room, study room, 2 dining rooms, drawing room, laundry room, servant quarter. Utilities: gas, electricity, water supply. Communication: internet access, cable TV. Nearby: mosque nearby, schools nearby, hospitals nearby, restaurants nearby.",G-13/3,1 kanal,https://www.graana.com/property/listing-1545704/,1 Kanal House for Sale,enriched,2026-08-18T02:53:56+0500
1545700,116000000,8,7,293,"14 Marla House for Sale, 7 bedrooms, 8 bathrooms, located in G-13/4, Islamabad Condition: Brand new. Amenities: 2 kitchens, parking, 2 TV lounges, store room, 2 dining rooms, drawing room, laundry room, servant quarter. Utilities: gas, electricity, water supply. Communication: internet access, cable TV. Nearby: mosque nearby, schools nearby, hospitals nearby, restaurants nearby.",G-13/4,14 marla,https://www.graana.com/property/listing-1545700/,14 Marla House for Sale,enriched,2026-08-18T02:54:00+0500
1545698,98000000,7,6,209,"10 Marla House for Sale, 6 bedrooms, 7 bathrooms, located in G-13/1, Islamabad Condition: Brand new. Amenities: 2 kitchens, parking, 2 TV lounges, store room, 2 dining rooms, drawing room, laundry room, servant quarter. Utilities: gas, electricity, water supply. Communication: internet access, cable TV. Nearby: mosque nearby, schools nearby, hospitals nearby, restaurants nearby.",G-13/1,10 marla,https://www.graana.com/property/listing-1545698/,10 Marla House for Sale,enriched,2026-08-18T02:54:04+0500
1545696,99000000,7,6,209,"10 Marla House for Sale, 6 bedrooms, 7 bathrooms, located in G-13/4, Islamabad Condition: Brand new. Amenities: 2 kitchens, parking, 2 TV lounges, store room, 2 dining rooms, drawing room, laundry room, servant quarter. Utilities: gas, electricity, water supply. Communication: internet access, cable TV. Nearby: mosque nearby, schools nearby, hospitals nearby, restaurants nearby.",G-13/4,10 marla,https://www.graana.com/property/listing-1545696/,10 Marla House for Sale,enriched,2026-08-18T02:54:09+0500
1545691,73000000,6,5,146,"7 Marla House for Sale, 5 bedrooms, 6 bathrooms, located in G-13/4, Islamabad Condition: Brand new. Amenities: 2 kitchens, parking, 2 TV lounges, store room, dining room, drawing room, laundry room. Utilities: gas, electricity, water supply. Communication: internet access, cable TV. Nearby: mosque nearby, schools nearby, hospitals nearby, restaurants nearby.",G-13/4,7 marla,https://www.graana.com/property/listing-1545691/,7 Marla House for Sale,enriched,2026-08-18T02:54:14+0500
1545688,70000000,6,5,146,"7 Marla House for Sale, 5 bedrooms, 6 bathrooms, located in G-13/3, Islamabad Condition: Brand new. Amenities: 2 kitchens, parking, 2 TV lounges, store room, dining room, drawing room, laundry room. Utilities: gas, electricity, water supply. Communication: internet access, cable TV. Nearby: mosque nearby, schools nearby, hospitals nearby, restaurants nearby.",G-13/3,7 marla,https://www.graana.com/property/listing-1545688/,7 Marla House for Sale,enriched,2026-08-18T02:54:18+0500
1545687,75000000,6,5,146,"7 Marla House for Sale, 5 bedrooms, 6 bathrooms, located in G-13/2, Islamabad Condition: Brand new. Amenities: 2 kitchens, parking, 2 TV lounges, store room, dining room, drawing room, laundry room. Utilities: gas, electricity, water supply. Communication: internet access, cable TV. Nearby: mosque nearby, schools nearby, hospitals nearby, restaurants nearby.",G-13/2,7 marla,https://www.graana.com/property/listing-1545687/,7 Marla House for Sale,enriched,2026-08-18T02:54:23+0500
1545685,56000000,5,4,105,"5 Marla House for Sale, 4 bedrooms, 5 bathrooms, located in G-14/4, Islamabad Condition: Brand new. Amenities: 2 kitchens, parking, 2 TV lounges, store room, dining room, drawing room, laundry room. Utilities: gas, electricity, water supply. Communication: internet access, cable TV. Nearby: mosque nearby, schools nearby, hospitals nearby, restaurants nearby.",G-14/4,5 marla,https://www.graana.com/property/listing-1545685/,5 Marla House for Sale,enriched,2026-08-18T02:54:27+0500
1545647,29500000,4,4,105,"5 Marla House for Sale, 4 bedrooms, 4 bathrooms, located in Bahria Enclave, Islamabad Condition: Excellent - in a good shape & well maintained.",Bahria Enclave,5 marla,https://www.graana.com/property/listing-1545647/,5 Marla House for Sale,enriched,2026-08-18T02:54:31+0500
1545630,49000000,6,6,209,"10 Marla House for Sale, 6 bedrooms, 6 bathrooms, located in Bahria Enclave, Islamabad Condition: Excellent - in a good shape & well maintained.",Bahria Enclave,10 marla,https://www.graana.com/property/listing-1545630/,10 Marla House for Sale,enriched,2026-08-18T02:54:36+0500
1545520,22500000,4,3,105,"Brand New 5 Marla Double Storey House for Sale Bahria Enclave, Islamabad Sector I Accommodation: 3 Spacious Bedrooms with Attached Bathrooms 2 Modern Kitchens Spacious TV Lounge Elegant Drawing Room with Attached Powder Room 1 Servant Quarter with Attached Bathroom 1 Car Parking Space Two Separate Portions with Independent Entrances Premium Features: Excellent Investment Opportunity Brand New Double Storey House Modern Architecture with Premium Finishing Secure Gated Community with 24/7 Security Peaceful Family-Friendly Environment Spacious Layout with Maximum Natural Light All Modern Living Facilities Amenities Available Prime Location Near Commercial Market, Schools, Parks Mosque Ideal for Personal Residence or Rental Income Ready to Move Investor Price: PKR 22,500,000 (2 Crore 25 Lakh)IRFA PROPERTIESYour Trusted Real Estate Partner For more details and to schedule a visit: 0348-7047608","Bahria Enclave, Sector I",5 marla,https://www.graana.com/property/listing-1545520/,5 Marla house for sale,graana,2026-08-18T02:54:40+0500
1545492,59500000,5,5,209,"10 Marla House for Sale, 5 bedrooms, 5 bathrooms, located in Bahria Enclave, Islamabad Condition: Excellent - in a good shape & well maintained.",Bahria Enclave,10 marla,https://www.graana.com/property/listing-1545492/,10 Marla House for Sale,enriched,2026-08-18T02:54:44+0500
1545482,25500000,4,4,105,"5 Marla House for Sale, 4 bedrooms, 4 bathrooms, located in Bahria Enclave, Islamabad Condition: Excellent - in a good shape & well maintained.",Bahria Enclave,5 marla,https://www.graana.com/property/listing-1545482/,5 Marla House for Sale,enriched,2026-08-18T02:54:49+0500
1545313,35000000,5,4,146,"7 Marla House for Sale, 4 bedrooms, 5 bathrooms, located in Jinnah Garden, Islamabad",Jinnah Garden,7 marla,https://www.graana.com/property/listing-1545313/,7 Marla House for Sale,synthesized,2026-08-18T02:54:53+0500
1545312,33000000,5,4,146,"7 Marla House for Sale, 4 bedrooms, 5 bathrooms, located in Jinnah Garden, Islamabad",Jinnah Garden,7 marla,https://www.graana.com/property/listing-1545312/,7 Marla House for Sale,synthesized,2026-08-18T02:54:58+0500
1545311,32500000,5,4,146,"7 Marla House for Sale, 4 bedrooms, 5 bathrooms, located in Jinnah Garden, Islamabad",Jinnah Garden,7 marla,https://www.graana.com/property/listing-1545311/,7 Marla House for Sale,synthesized,2026-08-18T02:55:02+0500
1545310,32500000,5,4,146,"7 Marla House for Sale, 4 bedrooms, 5 bathrooms, located in Jinnah Garden, Islamabad",Jinnah Garden,7 marla,https://www.graana.com/property/listing-1545310/,7 Marla House for Sale,synthesized,2026-08-18T02:55:10+0500
1545282,340000000,4,4,418,"1 Kanal House for Sale, 4 bedrooms, 4 bathrooms, located in F-7, Islamabad Condition: Excellent - in a good shape & well maintained. Amenities: kitchen, parking, TV lounge, store room, dining room, drawing room, laundry room, servant quarter. Utilities: gas, sewerage, electricity, water supply. Nearby: mosque nearby, schools nearby, hospitals nearby, restaurants nearby.",F-7,1 kanal,https://www.graana.com/property/listing-1545282/,1 Kanal House for Sale,enriched,2026-08-18T02:55:15+0500
1545184,29700000,4,4,105,"5 Marla House for Sale, 4 bedrooms, 4 bathrooms, located in Bahria Enclave, Islamabad Condition: Excellent - in a good shape & well maintained.",Bahria Enclave,5 marla,https://www.graana.com/property/listing-1545184/,5 Marla House for Sale,enriched,2026-08-18T02:55:19+0500
1545122,43000000,5,4,209,"10 Marla House for Sale, 4 bedrooms, 5 bathrooms, located in Bahria Town Phase 5, Islamabad Condition: Excellent - in a good shape & well maintained. Amenities: kitchen, parking, 2 TV lounges, drawing room.",Bahria Town Phase 5,10 marla,https://www.graana.com/property/listing-1545122/,10 Marla House for Sale,enriched,2026-08-18T02:55:25+0500
1545115,125000000,6,5,418,"1 Kanal House for Sale, 5 bedrooms, 6 bathrooms, located in Bahria Town Phase 4, Islamabad Condition: Brand new. Amenities: 2 kitchens, parking, 2 TV lounges, dining room, drawing room, servant quarter.",Bahria Town Phase 4,1 kanal,https://www.graana.com/property/listing-1545115/,1 Kanal House for Sale,enriched,2026-08-18T02:55:29+0500
1545096,54000000,5,4,209,"10 Marla House for Sale, 4 bedrooms, 5 bathrooms, located in Bahria Town Phase 2, Islamabad Condition: Brand new. Amenities: kitchen, parking, 2 TV lounges, drawing room, servant quarter.",Bahria Town Phase 2,10 marla,https://www.graana.com/property/listing-1545096/,10 Marla House for Sale,enriched,2026-08-18T02:55:34+0500
1545088,60000000,6,5,209,"10 Marla House for Sale, 5 bedrooms, 6 bathrooms, located in Bahria Town Phase 2, Islamabad Condition: Brand new. Amenities: 2 kitchens, parking, 2 TV lounges, drawing room, servant quarter.",Bahria Town Phase 2,10 marla,https://www.graana.com/property/listing-1545088/,10 Marla House for Sale,enriched,2026-08-18T03:26:00+0500
1545085,49000000,6,5,209,"10 Marla House for Sale, 5 bedrooms, 6 bathrooms, located in Bahria Town Phase 2, Islamabad Condition: Brand new. Amenities: 2 kitchens, parking, 2 TV lounges, drawing room, servant quarter.",Bahria Town Phase 2,10 marla,https://www.graana.com/property/listing-1545085/,10 Marla House for Sale,enriched,2026-08-18T03:26:05+0500
1545069,162500000,6,6,418,"1 Kanal House for Sale, 6 bedrooms, 6 bathrooms, located in Bahria Town Phase 5, Islamabad Condition: Brand new. Amenities: 2 kitchens, parking, 2 TV lounges, dining room, drawing room, servant quarter.",Bahria Town Phase 5,1 kanal,https://www.graana.com/property/listing-1545069/,1 Kanal House for Sale,enriched,2026-08-18T03:26:10+0500
1545047,125000000,5,5,418,"1 Kanal House for Sale, 5 bedrooms, 5 bathrooms, located in Bahria Town Phase 2, Islamabad Amenities: balcony, kitchen, parking, TV lounge, dining room, drawing room. Utilities: electricity, water supply. Nearby: mosque nearby, schools nearby, hospitals nearby, restaurants nearby.",Bahria Town Phase 2,1 kanal,https://www.graana.com/property/listing-1545047/,1 Kanal House for Sale,enriched,2026-08-18T03:26:16+0500
1545046,62500000,5,5,209,"10 Marla House for Sale, 5 bedrooms, 5 bathrooms, located in Bahria Town Phase 2, Islamabad Amenities: balcony, kitchen, parking, TV lounge, dining room, drawing room. Utilities: electricity, water supply. Nearby: mosque nearby, schools nearby, hospitals nearby, restaurants nearby.",Bahria Town Phase 2,10 marla,https://www.graana.com/property/listing-1545046/,10 Marla House for Sale,enriched,2026-08-18T03:26:20+0500
1545033,30000000,5,4,146,"7 Marla House for Sale, 4 bedrooms, 5 bathrooms, located in Jinnah Garden, Islamabad",Jinnah Garden,7 marla,https://www.graana.com/property/listing-1545033/,7 Marla House for Sale,synthesized,2026-08-18T03:26:24+0500
1545032,33500000,5,4,146,"7 Marla House for Sale, 4 bedrooms, 5 bathrooms, located in Jinnah Garden, Islamabad",Jinnah Garden,7 marla,https://www.graana.com/property/listing-1545032/,7 Marla House for Sale,synthesized,2026-08-18T03:26:36+0500
1545031,35000000,5,4,146,"7 Marla House for Sale, 4 bedrooms, 5 bathrooms, located in Jinnah Garden, Islamabad",Jinnah Garden,7 marla,https://www.graana.com/property/listing-1545031/,7 Marla House for Sale,synthesized,2026-08-18T03:26:40+0500
1545030,35000000,5,4,146,"7 Marla House for Sale, 4 bedrooms, 5 bathrooms, located in Jinnah Garden, Islamabad",Jinnah Garden,7 marla,https://www.graana.com/property/listing-1545030/,7 Marla House for Sale,synthesized,2026-08-18T03:26:45+0500
1545029,34000000,5,4,146,"7 Marla House for Sale, 4 bedrooms, 5 bathrooms, located in Jinnah Garden, Islamabad",Jinnah Garden,7 marla,https://www.graana.com/property/listing-1545029/,7 Marla House for Sale,synthesized,2026-08-18T03:26:50+0500
1545027,26000000,6,5,105,"5 Marla House for Sale, 5 bedrooms, 6 bathrooms, located in Jinnah Garden Phase 1, Islamabad Condition: Brand new. Amenities: balcony, 2 kitchens, parking, 2 TV lounges, store room, study room, 2022 Year builts, dining room, drawing room, laundry room, semi-furnished, servant quarter, lawn, home theatre, maintenance staff, reusable rooftop, dirty kitchen, accessibility, separate entry, 2 whichFloorIsYourUnitOns. Utilities: gas, security, sewerage, electricity, water supply. Communication: internet access, cable TV. Nearby: mosque nearby, schools nearby, hospitals nearby, restaurants nearby.",Jinnah Garden Phase 1,5 marla,https://www.graana.com/property/listing-1545027/,5 Marla House for Sale,enriched,2026-08-18T03:26:54+0500
1544956,58500000,6,6,209,"10 Marla House for Sale, 6 bedrooms, 6 bathrooms, located in Bahria Enclave, Islamabad Condition: Excellent - in a good shape & well maintained.",Bahria Enclave,10 marla,https://www.graana.com/property/listing-1544956/,10 Marla House for Sale,enriched,2026-08-18T03:27:00+0500
1544900,20000000,6,5,105,"The best thing is that it’s located right next to the toll plaza, and the biggest advantage is that it’s close to the New Airport. Everything you need is easily available nearby.",University Town,5 marla,https://www.graana.com/property/listing-1544900/,5 Marla House for Sale,graana,2026-08-18T03:27:03+0500
1544899,55000000,5,5,209,"10 Marla House for Sale, 5 bedrooms, 5 bathrooms, located in Bahria Enclave, Islamabad Condition: Excellent - in a good shape & well maintained.",Bahria Enclave,10 marla,https://www.graana.com/property/listing-1544899/,10 Marla House for Sale,enriched,2026-08-18T03:27:08+0500
1544852,360000000,8,7,418,"500 Yd² House for Sale, 7 bedrooms, 8 bathrooms, located in F-11/1, Islamabad Condition: Excellent - in a good shape & well maintained. Amenities: 3 kitchens, parking, basement, 3 TV lounges, store room, dining room, drawing room, laundry room, servant quarter, lawn. Utilities: gas, sewerage, electricity, water supply. Nearby: mosque nearby, schools nearby, hospitals nearby, restaurants nearby.",F-11/1,500 sqyd,https://www.graana.com/property/listing-1544852/,500 Yd² House for Sale,enriched,2026-08-18T03:27:13+0500
1544801,33500000,6,5,105,"5 Marla House for Sale, 5 bedrooms, 6 bathrooms, located in Bahria Enclave, Islamabad Condition: Excellent - in a good shape & well maintained.",Bahria Enclave,5 marla,https://www.graana.com/property/listing-1544801/,5 Marla House for Sale,enriched,2026-08-18T03:27:17+0500
1544795,31000000,4,4,105,"5 Marla House for Sale, 4 bedrooms, 4 bathrooms, located in Bahria Enclave, Islamabad Condition: Excellent - in a good shape & well maintained.",Bahria Enclave,5 marla,https://www.graana.com/property/listing-1544795/,5 Marla House for Sale,enriched,2026-08-18T03:27:21+0500
1544754,29500000,4,4,105,"5 Marla House for Sale, 4 bedrooms, 4 bathrooms, located in Bahria Enclave, Islamabad Condition: Excellent - in a good shape & well maintained.",Bahria Enclave,5 marla,https://www.graana.com/property/listing-1544754/,5 Marla House for Sale,enriched,2026-08-18T03:27:26+0500
1544747,42000000,6,6,209,"10 Marla House for Sale, 6 bedrooms, 6 bathrooms, located in Bahria Enclave, Islamabad Condition: Excellent - in a good shape & well maintained.",Bahria Enclave,10 marla,https://www.graana.com/property/listing-1544747/,10 Marla House for Sale,enriched,2026-08-18T03:27:31+0500
1544724,42000000,5,5,209,"10 Marla House for Sale, 5 bedrooms, 5 bathrooms, located in Bahria Enclave, Islamabad Condition: Excellent - in a good shape & well maintained.",Bahria Enclave,10 marla,https://www.graana.com/property/listing-1544724/,10 Marla House for Sale,enriched,2026-08-18T03:27:35+0500
